"hscode"	"Duty"	"import_euro_kg"	"anti-dumping"	"description_hscode"	"description_en_chinois"	"date_search"	"lien"
"1521909100"	" 0 %          "	"5.17"		"Section III - (Chapter 15) - Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes / ANIMAL, VEGETABLE OR MICROBIAL FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PREPARED EDIBLE FATS; ANIMAL OR VEGETABLE WAXES / Vegetable waxes (other than triglycerides), beeswax, other insect waxes and spermaceti, whether or not refined or coloured / - Other / - - Beeswax and other insect waxes, whether or not refined or coloured / - - - Raw / "	"第三节-（第15章）-动物、植物或微生物油脂及其卵裂产物；制备的食用脂肪；动物或植物蜡/动物、植物或微生物油脂及其裂解产物；制备的食用脂肪；动物或植物蜡/植物蜡（甘油三酯除外）、蜂蜡、其他昆虫蜡和精子蜡，不论是否精制或着色/-其他/-蜂蜡和其他昆虫蜡，不论是否精制或着色/-生的/"	"2022-07-05"	"https://eservices.minfin.fgov.be/extTariffBrowser/Measure?cnCode=1521909100&country=29422&trade=0&cssfile=tarbro&date=2022-07-05&lang=EN&page=1"
"2307009000"	" 0 %          "	"0"		"Section IV - (Chapters 16...24) - Prepared foodstuffs; beverages, spirits and vinegar; tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body / RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODDER / Wine lees; argol / - Argol / "	"第四节-（第16…24章）-制备食品；饮料、烈酒和醋；烟草和人造烟草替代品；拟吸入而不燃烧的产品，不论是否含有尼古丁；其他旨在将尼古丁摄入人体的含尼古丁产品/食品工业的残留物和废物；准备好的动物饲料/酒糟；argol/-argol/"	"2022-07-05"	"https://eservices.minfin.fgov.be/extTariffBrowser/Measure?cnCode=2307009000&country=29422&trade=0&cssfile=tarbro&date=2022-07-05&lang=EN&page=1"
"2516200000"	" 0 %          "	"0.54"		"Section V - (Chapters 25...27) - Mineral products / SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT / Granite, porphyry, basalt, sandstone and other monumental or building stone, whether or not roughly trimmed or merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape / - Sandstone / "	"第五节-（第25…27章）-矿物产品/盐；硫；泥土和石头；抹灰材料、石灰和水泥/花岗岩、斑岩、玄武岩、砂岩和其他纪念性或建筑石材，无论是否粗略修整或仅通过锯切或其他方式切割成矩形（包括方形）形状的块或板/-砂岩/"	"2022-07-05"	"https://eservices.minfin.fgov.be/extTariffBrowser/Measure?cnCode=2516200000&country=29422&trade=0&cssfile=tarbro&date=2022-07-05&lang=EN&page=1"
"4006100000"	" 0 %          "	"4.24"		"Section VII - (Chapters 39 & 40) - Plastics and articles thereof; rubber and articles thereof / RUBBER AND ARTICLES THEREOF / Other forms (for example, rods, tubes and profile shapes) and articles (for example, discs and rings), of unvulcanised rubber / -  Camel-back  strips for retreading rubber tyres / "	"第七节-（第39章和第40章）-塑料及其制品；橡胶及其制品/橡胶及其制品/其他形式（例如，杆、管和型材）和制品（例如，盘和环），由未硫化橡胶制成/-“驼背”带，用于翻新橡胶轮胎/"	"2022-07-05"	"https://eservices.minfin.fgov.be/extTariffBrowser/Measure?cnCode=4006100000&country=29422&trade=0&cssfile=tarbro&date=2022-07-05&lang=EN&page=1"
"7219141000"	" 0 %          "	"3.95"	"anti-dumping"	"Section XV - (Chapters 72...83) - Base metals and articles of base metal / IRON AND STEEL / I. PRIMARY MATERIALS; PRODUCTS IN GRANULAR OR POWDER FORM / II. IRON AND NON-ALLOY STEEL / III. STAINLESS STEEL / Flat-rolled products of stainless steel, of a width of 600 mm or more / - Not further worked than hot-rolled, in coils / - - Of a thickness of less than 3 mm / - - - Containing by weight 2,5 % or more of nickel / "	"第十五节-（第72…83章）-贱金属和贱金属/钢铁制品/I.原材料；粒状或粉末状产品/II。铁和非合金钢/III.不锈钢/不锈钢扁轧产品，宽度600 mm或以上/-热轧后未进一步加工，成卷/-厚度小于3 mm/-含镍（按重量计）2.5%或以上/"	"20220623"	"https://eservices.minfin.fgov.be/extTariffBrowser/Measure?cnCode=7219141000&country=29422&trade=0&cssfile=tarbro&date=20220623&lang=EN&page=1"
"7208360000"	" 0 %          "	"0"	"anti-dumping"	"Section XV - (Chapters 72...83) - Base metals and articles of base metal / IRON AND STEEL / I. PRIMARY MATERIALS; PRODUCTS IN GRANULAR OR POWDER FORM / II. IRON AND NON-ALLOY STEEL / Flat-rolled products of iron or non-alloy steel, of a width of 600 mm or more, hot-rolled, not clad, plated or coated / - Other, in coils, not further worked than hot-rolled / - - Of a thickness exceeding 10 mm / "	"第十五节-（第72…83章）-贱金属和贱金属/钢铁制品/I.原材料；粒状或粉末状产品/II。铁和非合金钢/宽度600 mm或以上的铁或非合金钢扁轧产品，热轧，未包覆、电镀或涂层/-其他，成卷，热轧后未进一步加工/-厚度超过10 mm/"	"20220623"	"https://eservices.minfin.fgov.be/extTariffBrowser/Measure?cnCode=7208360000&country=29422&trade=0&cssfile=tarbro&date=20220623&lang=EN&page=1"
"8507500090"	" 2,7 %          "	"23.37"		"Section XVI - (Chapters 84 & 85) - Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles / ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS, AND PARTS AND ACCESSORIES OF SUCH ARTICLES / Electric accumulators, including separators therefor, whether or not rectangular (including square) / - Nickel-metal hydride / - - Other / "	"第十六节-（第84章和第85章）-机械和机械装置；电气设备；其部分；录音机和放音机、电视图像和声音录音机和放音机，以及此类物品/电机和设备及其零件和附件；录音机和放音机、电视图像和声音录音机和放音机，以及此类物品/蓄能器的零件和附件，包括其分离器，无论是否为矩形（包括方形）/-镍金属氢化物/-其他/"	"20220623"	"https://eservices.minfin.fgov.be/extTariffBrowser/Measure?cnCode=8507500090&country=29422&trade=0&cssfile=tarbro&date=20220623&lang=EN&page=1"
"8711601000"	" 6 %          "	"14.5"	"anti-dumping"	"Section XVII - (Chapters 86...89) - Vehicles, aircraft, vessels and associated transport equipment / VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF / Motorcycles (including mopeds) and cycles fitted with an auxiliary motor, with or without side-cars; side-cars / - With electric motor for propulsion / - - Bicycles, tricycles and quadricycles, with pedal assistance, with an auxiliary electric motor with a continuous rated power not exceeding 250 watts / "	"第XVII节-（第86…89章）-车辆、飞机、船舶和相关运输设备/除铁路或有轨电车以外的车辆及其零件和附件/摩托车（包括轻便摩托车）和装有辅助电机的自行车，带或不带侧车；侧车/-带推进电机/-自行车、三轮车和四轮车，带踏板辅助，带连续额定功率不超过250瓦的辅助电机/"	"20220623"	"https://eservices.minfin.fgov.be/extTariffBrowser/Measure?cnCode=8711601000&country=29422&trade=0&cssfile=tarbro&date=20220623&lang=EN&page=1"
"9401790000"	" 0 %          "	"4.15"		"Section XX - (Chapters 94...96) - Miscellaneous manufactured articles / FURNITURE; BEDDING, MATTRESSES, MATTRESS SUPPORTS, CUSHIONS AND SIMILAR STUFFED FURNISHINGS; LUMINAIRES AND LIGHTING FITTINGS, NOT ELSEWHERE SPECIFIED OR INCLUDED; ILLUMINATED SIGNS, ILLUMINATED NAMEPLATES AND THE LIKE; PREFABRICATED BUILDINGS / Seats (other than those of heading 9402), whether or not convertible into beds, and parts thereof / - Other seats, with metal frames / - - Other / "	"第二十节-（第94…96章）-杂项制成品/家具；床上用品、床垫、床垫支架、靠垫和类似填充家具；其他地方未规定或包含的灯具和照明配件；照明标志、照明铭牌等；预制建筑物/座椅（品目9402除外），不论是否可转换为床位，及其零件/-其他座椅，带金属框架/-其他/"	"20220623"	"https://eservices.minfin.fgov.be/extTariffBrowser/Measure?cnCode=9401790000&country=29422&trade=0&cssfile=tarbro&date=20220623&lang=EN&page=1"
"8202100000"	" 1,7 %          "	"5.08"		"Section XV - (Chapters 72...83) - Base metals and articles of base metal / TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL / Handsaws; blades for saws of all kinds (including slitting, slotting or toothless saw blades) / - Handsaws / "	"第十五节-（第72…83章）-贱金属和贱金属制品/贱金属制工具、器具、餐具、勺子和叉子；母材/手锯零件；各种锯条（包括纵切、开槽或无齿锯条）/-手锯/"	"20220623"	"https://eservices.minfin.fgov.be/extTariffBrowser/Measure?cnCode=8202100000&country=29422&trade=0&cssfile=tarbro&date=20220623&lang=EN&page=1"
"9403208000"	" 0 %          "	"2.83"		"Section XX - (Chapters 94...96) - Miscellaneous manufactured articles / FURNITURE; BEDDING, MATTRESSES, MATTRESS SUPPORTS, CUSHIONS AND SIMILAR STUFFED FURNISHINGS; LUMINAIRES AND LIGHTING FITTINGS, NOT ELSEWHERE SPECIFIED OR INCLUDED; ILLUMINATED SIGNS, ILLUMINATED NAMEPLATES AND THE LIKE; PREFABRICATED BUILDINGS / Other furniture and parts thereof / - Other metal furniture / - - Other / "	"第二十节-（第94…96章）-杂项制成品/家具；床上用品、床垫、床垫支架、靠垫和类似填充家具；其他地方未规定或包含的灯具和照明配件；照明标志、照明铭牌等；预制建筑/其他家具及其部件/-其他金属家具/-其他/"	"20220624"	"https://eservices.minfin.fgov.be/extTariffBrowser/Measure?cnCode=9403208000&country=29422&trade=0&cssfile=tarbro&date=20220624&lang=EN&page=1"
"8302490099"	" 2,7 %          "	"5.68"		"Section XV - (Chapters 72...83) - Base metals and articles of base metal / MISCELLANEOUS ARTICLES OF BASE METAL / Base-metal mountings, fittings and similar articles suitable for furniture, doors, staircases, windows, blinds, coachwork, saddlery, trunks, chests, caskets or the like; base-metal hat-racks, hat-pegs, brackets and similar fixtures; castors with mountings of base metal; automatic door closers of base metal / - Other mountings, fittings and similar articles / - - Other / - - - Other / - - - - Other / "	"第十五节-（第72…83章）-贱金属和贱金属制品/其他贱金属制品/贱金属底座、配件和类似物品，适用于家具、门、楼梯、窗户、百叶窗、马车、鞍具、行李箱、箱子、棺材等；贱金属帽架、帽钉、支架和类似固定装置；底座为贱金属的脚轮；贱金属制自动闭门器/-其他安装件、配件和类似物品/-其他/-其他/-其他/"	"20220624"	"https://eservices.minfin.fgov.be/extTariffBrowser/Measure?cnCode=8302490099&country=29422&trade=0&cssfile=tarbro&date=20220624&lang=EN&page=1"
"2703000000"	" 0 %          "	"0.36"		"Section V - (Chapters 25...27) - Mineral products / MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES / Peat (including peat litter), whether or not agglomerated / "	"第五节-（第25…27章）-矿物产品/矿物燃料、矿物油及其蒸馏产品；沥青物质；矿物蜡/泥炭（包括泥炭垃圾），无论是否凝聚/"	"2022-07-05"	"https://eservices.minfin.fgov.be/extTariffBrowser/Measure?cnCode=2703000000&country=29422&trade=0&cssfile=tarbro&date=2022-07-05&lang=EN&page=1"
"8449000000"	" 1,7 %          "	"18.14"		"Section XVI - (Chapters 84 & 85) - Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles / NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF / Machinery for the manufacture or finishing of felt or nonwovens in the piece or in shapes, including machinery for making felt hats; blocks for making hats / "	"第十六节-（第84章和第85章）-机械和机械装置；电气设备；其部分；录音机和放音机、电视图像和录音机和放音机，以及此类物品/核反应堆、锅炉、机械和机械装置的零件和附件；其零件/用于制造或加工毛毡或非织造布的机器，包括制造毛毡帽子的机器；制作帽子的积木/"	"2022-07-05"	"https://eservices.minfin.fgov.be/extTariffBrowser/Measure?cnCode=8449000000&country=29422&trade=0&cssfile=tarbro&date=2022-07-05&lang=EN&page=1"
"0907200000"	" 8 %          "	"15.14"		"Section II - (Chapters 06...14) - Vegetable products / COFFEE, TEA, MATÉ AND SPICES / Cloves (whole fruit, cloves and stems) / - Crushed or ground / "	"第二节-（第06…14章）-蔬菜产品/咖啡、茶、香料/丁香（整个水果、丁香和茎）/-压碎或碾碎/"	"2022-07-05"	"https://eservices.minfin.fgov.be/extTariffBrowser/Measure?cnCode=0907200000&country=29422&trade=0&cssfile=tarbro&date=2022-07-05&lang=EN&page=1"
"1202300000"	" 0 %          "	"2.19"		"Section II - (Chapters 06...14) - Vegetable products / OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER / Groundnuts, not roasted or otherwise cooked, whether or not shelled or broken / - Seed / "	"第二节-（第06…14章）-蔬菜产品/油籽和含油水果；杂粮、种子和水果；工业或药用植物；稻草及饲料/花生，未经烤熟或其他烹调，不论是否去壳或破碎/-种子/"	"2022-07-05"	"https://eservices.minfin.fgov.be/extTariffBrowser/Measure?cnCode=1202300000&country=29422&trade=0&cssfile=tarbro&date=2022-07-05&lang=EN&page=1"
"2506200000"	" 0 %          "	"0.54"		"Section V - (Chapters 25...27) - Mineral products / SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT / Quartz (other than natural sands); quartzite, whether or not roughly trimmed or merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape / - Quartzite / "	"第五节-（第25…27章）-矿物产品/盐；硫；泥土和石头；抹灰材料、石灰和水泥/石英（天然砂除外）；石英岩，不论是否经过粗切或仅通过锯切或其他方式切割成矩形（包括方形）的块或板/"	"2022-07-05"	"https://eservices.minfin.fgov.be/extTariffBrowser/Measure?cnCode=2506200000&country=29422&trade=0&cssfile=tarbro&date=2022-07-05&lang=EN&page=1"
"2524900000"	" 0 %          "	"10.22"		"Section V - (Chapters 25...27) - Mineral products / SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT / Asbestos / - Other / "	"第五节-（第25…27章）-矿物产品/盐；硫；泥土和石头；抹灰材料、石灰和水泥/石棉/其他/"	"2022-07-05"	"https://eservices.minfin.fgov.be/extTariffBrowser/Measure?cnCode=2524900000&country=29422&trade=0&cssfile=tarbro&date=2022-07-05&lang=EN&page=1"
